molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pEC50
CHEMBL3695765,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(Br)cc3)cc12,Full Agonist,581.51,7.92514,2,3,6.889410256
CHEMBL3699396,Cc1ccccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,Full Agonist,516.641,7.47106,2,3,6.832682665
CHEMBL3699399,CCc1ccccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,Full Agonist,530.668,7.72504,2,3,6.476253507
CHEMBL3699398,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccccc3Br)cc12,Full Agonist,581.51,7.92514,2,3,6.832682665
CHEMBL3699401,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccccc3OC(C)C)cc12,Full Agonist,560.694,7.94984,2,4,5.309183942
CHEMBL3735987,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(Cl)c3)cc12,Full Agonist,537.059,7.81604,2,3,6.935541996
CHEMBL3735765,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(F)(F)F)c3)cc12,Full Agonist,570.611,8.18144,2,3,6.732828272
CHEMBL3736229,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Full Agonist,544.695,8.28604,2,3,6.069560375
CHEMBL3699424,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Full Agonist,542.679,8.04004,2,3,5.357436533
CHEMBL3735906,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)(C)C)c3)cc12,Full Agonist,558.722,8.46014,2,3,6.301899454
CHEMBL3735470,Cc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,Full Agonist,516.641,7.47106,2,3,6.463441557
CHEMBL3699397,CCOc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,Full Agonist,546.667,7.56134,2,4,7.065501549
CHEMBL3735674,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)C)cc3)cc12,Full Agonist,544.695,8.28604,2,3,5.942714356
CHEMBL3735924,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Full Agonist,558.722,8.46014,2,3,6.449771622
CHEMBL3735503,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc(C(C)C)c3)cc12,Full Agonist,530.668,7.72504,2,3,6.876148359
CHEMBL3736263,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](c3cccc(C(C)C)c3)C(F)(F)F)cc12,Full Agonist,598.665,8.82844,2,3,7
CHEMBL3695916,CC[C@H](NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1cccc(C(C)C)c1,Full Agonist,558.722,8.67614,2,3,7
CHEMBL3734773,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](c3cccc(C(C)C)c3)C(C)C)cc12,Full Agonist,572.749,8.92214,2,3,6.876148359
CHEMBL3736463,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](c3cccc(C(C)C)c3)C3CC3)cc12,Full Agonist,570.733,8.67614,2,3,7.221848735
CHEMBL3736501,CCCC[C@H](NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1cccc(C(C)C)c1,Full Agonist,586.776,9.45634,2,3,6.935541996
CHEMBL3736374,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](CC(C)C)c3cccc(C(C)C)c3)cc12,Full Agonist,586.776,9.31224,2,3,6.645891542
CHEMBL3736412,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](Cc3ccccc3)c3cccc(C(C)C)c3)cc12,Full Agonist,620.793,9.50884,2,3,6.823908741
CHEMBL3827510,COc1ccc(OC(=O)N(CC(=O)O)Cc2cc(OCc3nc(-c4ccc(Cl)cc4)oc3C)ccc2F)cc1,Full Agonist,554.958,6.11572,1,7,5.963770456
CHEMBL3827617,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cc(OCc3nc(-c4ccc(Cl)cc4)oc3C)ccc2F)cc1,Full Agonist,538.959,6.41554,1,6,5.90135624
CHEMBL3827050,Cc1oc(-c2ccc(Cl)cc2)nc1COc1ccc(F)c(CN(CC(=O)O)C(=O)OCC(C)C)c1,Full Agonist,504.942,5.70072,1,6,5.822752135
CHEMBL3828133,CCCCOC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)ccc1F,Full Agonist,504.942,5.84482,1,6,5.908333042
CHEMBL3827740,Cc1oc(-c2ccc(Cl)cc2)nc1COc1ccc(F)c(CN(CC(=O)O)C(=O)OCCCF)c1,Full Agonist,508.905,5.40432,1,6,5.35822849
CHEMBL3826990,CCCOC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)ccc1F,Full Agonist,490.915,5.45472,1,6,5.696156225
CHEMBL3827584,CCOC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)ccc1F,Full Agonist,476.888,5.06462,1,6,5.369267087
CHEMBL3827709,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(S(C)(=O)=O)cc3)oc2C)ccc1F,Partial Agonist,506.508,3.42462,1,8,4.602059957
CHEMBL3828201,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(C(C)(C)C)cc3)oc2C)ccc1F,Full Agonist,484.524,5.31862,1,6,6.382999627
CHEMBL3828330,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)ccc1F,Full Agonist,512.412,4.91972,1,7,5.622693749
CHEMBL3828487,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)ccc1F,Full Agonist,496.413,5.03992,1,6,5.685711339
CHEMBL3827940,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccccc3)oc2C)ccc1F,Full Agonist,428.416,4.02112,1,6,5.065148197
CHEMBL3827241,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(F)cc3)oc2C)ccc1F,Partial Agonist,446.406,4.16022,1,6,4.999565923
CHEMBL3827378,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(C)cc3)oc2C)ccc1F,Full Agonist,442.443,4.32954,1,6,5.661145214
CHEMBL3827820,COC(=O)N(CC(=O)O)[C@@H](C)c1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,Full Agonist,458.898,5.09642,1,6,5.54408976
CHEMBL3828232,COC(=O)N(CC(=O)O)Cc1ccc(F)c(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,Full Agonist,462.861,4.67452,1,6,5.037725395
CHEMBL3827335,COC(=O)N(CC(=O)O)Cc1cc(F)cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,Full Agonist,462.861,4.67452,1,6,5.549904893
CHEMBL3828718,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)ccc1F,Full Agonist,462.861,4.67452,1,6,5.345727173
CHEMBL3962832,CS(=O)(=O)Oc1ccc(C(=O)OCc2ccc(CC(SCCc3ccc(F)cc3)C(=O)O)cc2)cc1,Full Agonist,532.611,4.4927,1,7,5.744727471
CHEMBL4110590,CS(=O)(=O)Oc1ccc(CC(=O)OCc2ccc(CC(SCCc3ccc(F)cc3)C(=O)O)cc2)cc1,Full Agonist,546.638,4.4216,1,7,5.769551079
CHEMBL3957467,O=C(Cc1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1)OCc1ccc(C(F)(F)F)cc1,Full Agonist,520.544,6.102,1,4,5.769551079
CHEMBL3948805,CS(=O)(=O)Oc1ccc(CC(=O)OCCc2ccc(CC(SCCc3ccc(F)cc3)C(=O)O)cc2)cc1,Full Agonist,560.665,4.4641,1,7,5.221848713
CHEMBL3923046,CS(=O)(=O)Oc1ccc(CC(=O)OCCCc2ccc(CC(SCCc3ccc(F)cc3)C(=O)O)cc2)cc1,Partial Agonist,574.692,4.8542,1,7,4.744727495
CHEMBL3895481,CC(C(=O)OCc1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1)c1ccccc1,Full Agonist,466.574,5.6442,1,4,5.769551079
CHEMBL3945367,COc1ccc(CC(=O)OCc2ccc(CC(SCCc3ccc(F)cc3)C(=O)O)cc2)cc1,Full Agonist,482.573,5.0918,1,5,5.602059991
CHEMBL3974778,CC(C)Cc1ccc(C(C)C(=O)OCc2ccc(CC(SCCc3ccc(F)cc3)C(=O)O)cc2)cc1,Full Agonist,522.682,6.8427,1,4,6.031517019
CHEMBL3963887,O=C(Cc1ccccn1)OCc1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1,Full Agonist,453.535,4.4782,1,5,5.677780685
CHEMBL3982782,CN1CCN(CC(=O)OCc2ccc(CC(SCCc3ccc(F)cc3)C(=O)O)cc2)CC1,Full Agonist,474.598,3.0879,1,6,6.091514949
CHEMBL3959364,O=C(OCc1nc(-c2ccccc2)oc1C(F)(F)F)c1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1,Full Agonist,573.564,6.8281,1,6,7.236571991
CHEMBL3890301,O=C(OCc1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1)c1nc(-c2ccccc2)oc1C(F)(F)F,Full Agonist,573.564,6.8281,1,6,7.522878731
CHEMBL3973785,Cc1oc(-c2ccccc2)nc1CCOC(=O)c1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1,Full Agonist,533.621,6.16022,1,6,6.958607275
CHEMBL3899254,Cc1oc(-c2ccccc2)nc1CC(=O)OCc1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1,Full Agonist,533.621,6.04662,1,6,6.075720698
CHEMBL3967369,O=C(Cc1ccc(CC(C(=O)O)S(=O)(=O)CCc2ccc(F)cc2)cc1)OCc1ccc(C(F)(F)F)cc1,Partial Agonist,552.542,4.7836,1,5,4.744727495
CHEMBL3899254,Cc1oc(-c2ccccc2)nc1CC(=O)OCc1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1,Full Agonist,533.621,6.04662,1,6,6.327902114
CHEMBL3973785,Cc1oc(-c2ccccc2)nc1CCOC(=O)c1ccc(CC(SCCc2ccc(F)cc2)C(=O)O)cc1,Full Agonist,533.621,6.16022,1,6,7.142667479
CHEMBL3980723,CCO[C@@H](Cc1ccc(OC(=O)Cc2ccc(NC(=O)OC(C)(C)C)cc2)cc1)C(=O)O,Partial Agonist,443.496,4.2139,2,6,4.744727495
CHEMBL3943214,CCOC(Cc1ccc(OC(=O)Cc2nc(-c3ccccc3)oc2C)c(Cc2ccccc2)c1)C(=O)O,Full Agonist,499.563,5.42112,1,6,7.275724106
CHEMBL3893980,CCOC(Cc1ccc(OC(=O)Cc2ccc(NC(=O)OC(C)(C)C)cc2)c(Cc2ccccc2)c1)C(=O)O,Full Agonist,533.621,5.8047,2,6,8.283996656
CHEMBL3922025,CCOC(Cc1ccc(OC(=O)Cc2nc(-c3ccccc3)oc2C)c(C)c1)C(=O)O,Full Agonist,423.465,4.13874,1,6,7.366531544
CHEMBL3897544,CCOC(Cc1ccc(OC(=O)Cc2ccc(NC(=O)OC(C)(C)C)cc2)c(C)c1)C(=O)O,Full Agonist,457.523,4.52232,2,6,7.13667708
CHEMBL3934507,CCOC(Cc1ccc(C(=O)OCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,Full Agonist,422.455,2.4142,1,7,5.853871933
CHEMBL3894017,O=C(Cc1cccc(SCc2ccccc2C(=O)O)c1)OCc1ccc(C(F)(F)F)cc1,Full Agonist,460.473,5.9818,1,4,5.602059991
CHEMBL3916538,O=C(Cc1ccc(C(F)(F)F)cc1)OCc1ccc(SCc2ccccc2C(=O)O)cc1,Full Agonist,460.473,5.9818,1,4,6.119186379
CHEMBL3982893,O=C(Cc1ccc(SCc2ccccc2C(=O)O)cc1)OCc1ccc(C(F)(F)F)cc1,Full Agonist,460.473,5.9818,1,4,5.769551079
CHEMBL3907572,CC(OC(=O)Cc1cccc(SCc2ccccc2C(=O)O)c1)c1ccc(C(F)(F)F)cc1,Full Agonist,474.5,6.5428,1,4,5.455931931
CHEMBL3978096,O=C(Cc1cccc(SCc2ccccc2C(=O)O)c1)OCCc1ccc(C(F)(F)F)cc1,Full Agonist,474.5,6.0243,1,4,5.522878716
CHEMBL3906547,Cc1cccc(C)c1COC(=O)Cc1ccc(SCc2ccccc2C(=O)O)cc1,Partial Agonist,420.53,5.57984,1,4,4.744727495
CHEMBL3973122,C=CCC(OC(=O)Cc1ccc(SCc2ccccc2C(=O)O)cc1)c1ccccc1,Partial Agonist,432.541,6.0802,1,4,4.823908712
CHEMBL3947015,COC(=O)C(Cc1ccccc1)OC(=O)Cc1cccc(SCc2ccccc2C(=O)O)c1,Full Agonist,464.539,4.5471,1,6,5.221848713
CHEMBL3984358,COc1ccc(CCOC(=O)Cc2ccc(SCc3ccccc3C(=O)O)cc2)cc1OC,Full Agonist,466.555,5.0227,1,6,5.154901929
CHEMBL3955741,COC(=O)C(Cc1ccccc1)OC(=O)Cc1ccc(SCc2ccccc2C(=O)O)cc1,Full Agonist,464.539,4.5471,1,6,5.408935393
CHEMBL3925405,O=C(Cc1cccc(SCc2ccccc2C(=O)O)c1)OCCc1ccccc1C(F)(F)F,Full Agonist,474.5,6.0243,1,4,5.045757491
CHEMBL3956415,COC(=O)C(c1ccccc1)(c1ccc(SCc2ccccc2C(=O)O)cc1)c1ncco1,Partial Agonist,459.523,5.1725,1,6,4.744727495
CHEMBL3919950,O=C(Cc1ccc(SCc2ccccc2C(=O)O)cc1)OCCc1ccccc1C(F)(F)F,Full Agonist,474.5,6.0243,1,4,5.086186095
CHEMBL3947738,Cc1cccc(C)c1COC(=O)Cc1cccc(SCc2ccccc2C(=O)O)c1,Full Agonist,420.53,5.57984,1,4,5.420216381
CHEMBL3976126,O=C(Cc1cccc(SCc2ccccc2C(=O)O)c1)OCc1ccc(-n2cccn2)cc1,Full Agonist,458.539,5.1487,1,6,5.376750679
CHEMBL3901902,O=C(Cc1ccc(SCc2ccccc2C(=O)O)cc1)OCc1ccc(-n2cccn2)cc1,Full Agonist,458.539,5.1487,1,6,5.376750679
CHEMBL3934302,COc1ccc(CCOC(=O)Cc2cccc(SCc3ccccc3C(=O)O)c2)cc1OC,Partial Agonist,466.555,5.0227,1,6,4.958607275
CHEMBL3972176,CCc1cc(OCCc2nc(-c3ccc(F)cc3)oc2C)ccc1CCC(=O)O,Full Agonist,397.446,4.99022,1,4,7.886056648
CHEMBL3946222,CCc1cc(OCCc2coc(-c3ccc(C(F)(F)F)cc3)n2)ccc1CCC(=O)O,Full Agonist,433.426,5.5615,1,4,6.159893887
CHEMBL3920204,CCc1cc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)ccc1CCC(=O)O,Full Agonist,447.453,5.86992,1,4,8.301029996
CHEMBL3892207,CCc1cc(OCCc2nc(-c3ccc(C(C)(C)C)cc3)oc2C)ccc1CCC(=O)O,Full Agonist,435.564,6.14862,1,4,7.050609993
CHEMBL3932461,CCc1cc(OCCc2nc(-c3ccc(C)cc3)oc2C)ccc1CCC(=O)O,Full Agonist,393.483,5.15954,1,4,8.397940009
CHEMBL3904658,CCc1cc(OCCc2nc(-c3ccc(-c4nnn[nH]4)cc3)oc2C)ccc1CCC(=O)O,Full Agonist,447.495,4.03122,2,7,5.169989064
CHEMBL3905699,CCc1cc(OCCc2nc(-c3ccc([N+](=O)[O-])cc3)oc2C)ncc1CCC(=O)O,Full Agonist,425.441,4.15432,1,7,7.602059991
CHEMBL3976442,CCc1cc(OCCc2nc(-c3ccc(C#N)cc3)oc2C)ncc1CCC(=O)O,Full Agonist,405.454,4.1178,1,6,7.65757728
CHEMBL3914680,CCc1cc(OCCc2nc(-c3ccc(C(N)=O)cc3)oc2C)ncc1CCC(=O)O,Full Agonist,423.469,3.34502,2,6,7.327902124
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,9
CHEMBL1236924,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,Full Agonist,514.217,7.4415,1,4,6.769551079
CHEMBL4073314,Cc1cc(S(=O)(=O)Nc2cc(Cl)c(Oc3cnc4ccccc4c3)c(Cl)c2)ccc1Br,Full Agonist,538.25,7.20562,1,4,6.22184875
CHEMBL4100158,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1OC(F)(F)F,Full Agonist,608.219,7.7958,1,5,8.397940009
CHEMBL4083715,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1Cl,Full Agonist,558.668,7.5506,1,4,6.872895202
CHEMBL4061965,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)c(C(F)(F)F)c1,Full Agonist,592.22,7.916,1,4,6.019088062
CHEMBL4079968,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1C(F)(F)F,Full Agonist,592.22,7.916,1,4,7.026872128
CHEMBL4094497,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1F,Full Agonist,542.213,7.0363,1,4,8.698970004
CHEMBL4073091,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)c(F)c1,Full Agonist,542.213,7.0363,1,4,6.77211327
CHEMBL4090529,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1cc(F)c(Br)cc1F,Full Agonist,560.203,7.1754,1,4,6.882728671
CHEMBL4062558,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1,Full Agonist,524.223,6.8972,1,4,6.821023024
CHEMBL4098241,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc2ccccc2c1,Full Agonist,495.387,7.2879,1,4,5.367643954
CHEMBL4071197,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccccc1Cl,Full Agonist,479.772,6.7881,1,4,5.235823838
CHEMBL4059819,Cc1cc(C)c(S(=O)(=O)Nc2cc(Cl)c(Oc3cnc4ccccc4c3)c(Cl)c2)c(C)c1,Full Agonist,487.408,7.05996,1,4,5.479647483
CHEMBL1236924,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,Full Agonist,514.217,7.4415,1,4,8.397940009
CHEMBL4074391,O=C(O)CCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccccc1,Full Agonist,363.822,3.5489,1,4,5.807432519
CHEMBL4094877,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccccc1,Full Agonist,377.849,3.939,1,4,6.54668166
CHEMBL4103575,CC(C)(CCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccccc1)C(=O)O,Full Agonist,405.903,4.5751,1,4,6.040958608
CHEMBL4079308,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccccc1,Full Agonist,411.401,4.3044,1,4,6.379863914
CHEMBL4095821,Cc1ccc2c(c1)cc(CCCC(=O)O)n2S(=O)(=O)c1ccccc1,Full Agonist,357.431,3.59402,1,4,6.54668166
CHEMBL4081907,COc1cccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(C(F)(F)F)ccc32)c1,Full Agonist,441.427,4.313,1,5,7.18708661
CHEMBL4060007,COc1ccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(C(F)(F)F)ccc32)cc1,Full Agonist,441.427,4.313,1,5,7.086186148
CHEMBL4089775,COc1ccccc1S(=O)(=O)n1c(CCCC(=O)O)cc2cc(C(F)(F)F)ccc21,Full Agonist,441.427,4.313,1,5,5.903785415
CHEMBL4067479,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1cccc(Cl)c1,Full Agonist,445.846,4.9578,1,4,6.591760035
CHEMBL4062724,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccc(Cl)cc1,Full Agonist,445.846,4.9578,1,4,6.201349355
CHEMBL4090691,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccccc1Cl,Full Agonist,445.846,4.9578,1,4,5.301029996
CHEMBL4071373,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1cccc(OC(F)(F)F)c1,Full Agonist,495.397,5.203,1,5,6.696803943
CHEMBL4098415,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccc(OC(F)(F)F)cc1,Full Agonist,495.397,5.203,1,5,6.241845378
CHEMBL4093146,COc1cccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(Cl)ccc32)c1,Full Agonist,407.875,3.9476,1,5,7.259637287
CHEMBL4072395,COc1ccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(Cl)ccc32)cc1,Full Agonist,407.875,3.9476,1,5,7.142667479
CHEMBL4073181,Cc1cccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(Cl)ccc32)c1,Full Agonist,391.876,4.24742,1,4,7.124938737
CHEMBL4093864,Cc1ccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(Cl)ccc32)cc1,Full Agonist,391.876,4.24742,1,4,6.557520231
CHEMBL4083589,CN1CCOc2ccc(S(=O)(=O)n3c(CCCC(=O)O)cc4cc(Cl)ccc43)cc21,Full Agonist,448.928,3.7676,1,6,7.795880017
CHEMBL4101596,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2c(c1)OCO2,Full Agonist,421.858,3.6677,1,6,7.148741651
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,6.686132737
CHEMBL4063529,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ccccc2c1,Full Agonist,427.909,5.0922,1,4,7.455931956
CHEMBL4062472,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1cccc2ccccc12,Full Agonist,427.909,5.0922,1,4,6.576754093
CHEMBL4072143,Cc1nc2ccc(S(=O)(=O)n3c(CCCC(=O)O)cc4cc(Cl)ccc43)cc2s1,Full Agonist,448.953,4.85712,1,6,7.958607275
CHEMBL4087052,Cc1nc2cc(S(=O)(=O)n3c(CCCC(=O)O)cc4cc(Cl)ccc43)ccc2s1,Full Agonist,448.953,4.85712,1,6,6.756961926
CHEMBL4104907,Nc1nc2ccc(S(=O)(=O)n3c(CCCC(=O)O)cc4cc(Cl)ccc43)cc2s1,Full Agonist,449.941,4.1309,2,7,7.387216143
CHEMBL4095891,Nc1nc2ccc(S(=O)(=O)n3c(CCCC(=O)O)cc4cc(Cl)ccc43)cc2o1,Full Agonist,433.873,3.6624,2,7,6.422508177
CHEMBL4075456,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2nc[nH]c2c1,Full Agonist,417.874,3.8153,2,5,5.301029996
CHEMBL4088168,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2nsnc2c1,Full Agonist,435.914,3.9437,1,7,6.815308541
CHEMBL4066889,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccc2scnc2c1,Full Agonist,468.478,4.9141,1,6,6.832682665
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,5.943095111
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,7.022276367
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,5.387534036
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,6.4867824
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,6.138465553
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,7.283996656
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,5.82856607
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,6.943095111
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,5.717377887
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,6.931814116
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,5.493765613
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,6.47886189
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,5.386052523
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,5.484921298
CHEMBL4091374,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,Full Agonist,434.926,4.5487,1,6,5.467500388
